cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39,cat40,cat41,cat42,cat43,cat44,cat45,cat46,cat47,cat48,cat49,cat50,cat51,cat52,cat53,cat54,cat55,cat56,cat57,cat58,cat59,cat60,cat61,cat62,cat63,cat64,cat65,cat66,cat67,cat68,cat69,cat70,cat71,cat72,cat73,cat74,cat75,cat76,cat77,cat78,cat79,cat80,cat81,cat82,cat83,cat84,cat85,cat86,cat87,cat88,cat89,cat90,cat91,cat92,cat93,cat94,cat95,cat96,cat97,cat98,cat99,cat100,cat101,cat102,cat103,cat104,cat105,cat106,cat107,cat108,cat109,cat110,cat111,cat112,cat113,cat114,cat115,cat116,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14,loss
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,D,B,B,D,D,B,B,C,B,D,B,D,A,A,A,A,D,B,C,E,A,C,T,F,A,A,A,L,E,G,J,G,BI,CQ,A,AQ,BN,A,P,IY,0.8485304,0.15999,0.094942,0.208655,0.281143,0.7312489,0.49284598,0.24564,0.90264,0.7877,0.6075,0.612906,0.81388384,0.2874573,626.1513
A,B,A,B,A,A,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,B,A,A,A,A,D,B,D,B,D,A,B,C,B,D,B,A,A,A,C,A,C,D,C,E,A,C,T,M,E,C,A,K,E,F,I,G,BI,EG,I,AL,AT,A,P,DJ,0.872274,0.785784,0.26357,0.614134,0.281143,0.91253006,0.7394196,0.6984,0.90446633,0.8351,0.797841,0.810292,0.842905,0.7253543,28477.49
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,B,D,B,A,C,B,B,B,A,A,A,A,A,D,B,D,E,E,A,P,H,A,A,B,D,E,J,F,B,BI,CO,A,E,BM,A,K,GS,0.29732808,0.299102,0.527991,0.6847101,0.281143,0.20101872,0.2596738,0.38318,0.28066,0.21983,0.199654,0.204687,0.327393,0.82058144,3234.6719
A,B,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,B,A,B,B,B,A,A,A,G,H,D,B,D,E,E,A,P,N,G,A,C,E,F,I,F,B,G,EB,A,P,AT,A,J,DP,0.415686,0.422197,0.54977,0.412789,0.281143,0.35103023,0.362399,0.53642,0.40455,0.45017,0.4024107,0.443374,0.327393,0.23859908,1074.5331
A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,B,H,C,B,D,E,E,A,P,N,A,A,A,D,E,F,F,B,BI,EG,C,I,AV,Q,J,HC,0.305371,0.555782,0.506105,0.29243,0.491114,0.201125,0.29543817,0.31796,0.31701207,0.31003,0.209813,0.21809725,0.30435,0.51063156,573.9041
A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,D,D,D,B,B,A,B,B,B,A,A,A,G,H,D,D,C,E,C,A,D,F,C,A,A,E,F,G,N,A,AB,DM,A,E,AJ,A,O,LN,0.490265,0.488789,0.419161,0.705434,0.543117,0.38584545,0.351423,0.36083,0.41471,0.47779,0.352419,0.366307,0.253506,0.38267127,3084.0442
A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,A,B,C,B,B,B,A,A,A,B,H,D,D,D,E,A,A,P,F,A,A,A,F,E,G,Q,D,BI,CR,C,K,BF,Q,K,CI,0.444104,0.299102,0.711159,0.229617,0.372405,0.43060356,0.74176216,0.27797,0.41471,0.44467,0.550529,0.481306,0.310026,0.81841063,1232.1733
B,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,B,B,A,C,B,D,B,A,A,A,A,A,D,D,C,E,C,D,T,O,A,A,B,G,E,F,U,K,BI,EL,E,E,AX,A,J,DJ,0.471447,0.555782,0.54977,0.373816,0.602545,0.688261,0.54199666,0.33906,0.41879,0.56081,0.511698,0.462286,0.654753,0.7095243,1666.9493
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,D,A,A,A,A,C,D,C,E,E,C,T,I,A,A,A,G,F,H,M,G,BI,BC,A,E,BM,A,N,HB,0.59495234,0.620805,0.634224,0.373816,0.281143,0.42429417,0.31129247,0.49462,0.53774,0.50556,0.622276,0.594646,0.633362,0.81855625,1093.516
A,B,A,A,B,A,A,A,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,D,B,D,B,B,C,B,B,D,A,A,A,B,H,D,D,E,E,E,A,S,O,F,A,E,E,B,I,J,G,N,BP,A,B,N,A,P,BY,0.354006,0.620805,0.57136,0.327354,0.64784753,0.34442756,0.35932827,0.54236,0.41471,0.43373,0.415029,0.37200218,0.5076235,0.28779554,4131.9126
A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,B,H,D,D,C,E,C,D,T,F,A,A,B,G,E,F,J,E,BI,CL,A,E,N,E,N,BY,0.4664566,0.785784,0.777587,0.452887,0.5549625,0.671307,0.91105485,0.36083,0.44352,0.43919,0.7471426,0.7301023,0.407736,0.29556066,2545.0696
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,A,B,B,B,A,A,A,G,H,D,D,C,E,A,A,M,J,A,A,A,M,G,F,F,E,BI,CL,A,E,L,A,H,LW,0.513457,0.555782,0.54977,0.62377,0.281143,0.580214,0.9082934,0.3026,0.46226,0.77634,0.853569,0.852865,0.276878,0.8208086,2456.099
A,B,A,B,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,B,C,E,A,D,T,L,G,A,A,L,G,F,O,K,BI,BT,C,U,AT,A,O,HB,0.49101517,0.199504,0.298977,0.259793,0.281143,0.812934,0.66486603,0.58354,0.62542,0.8023733,0.8048161,0.821749,0.859764,0.724863,589.9879
A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,D,B,D,B,A,C,B,B,B,A,A,A,A,A,D,D,C,E,C,A,D,I,F,A,A,F,F,G,F,A,BI,CO,A,H,AN,A,J,HQ,0.32033,0.488789,0.762059,0.309621,0.281143,0.41756207,0.7402264,0.53046,0.33987,0.32446,0.68411595,0.665644,0.276878,0.299943,3245.7622
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,D,A,C,B,D,B,A,A,A,B,H,D,D,C,E,C,D,T,N,A,A,D,G,D,G,I,K,BI,BC,A,H,K,A,U,MD,0.334375,0.555782,0.462347,0.373816,0.8585384,0.5251878,0.39856023,0.53642,0.34365,0.56627,0.6075,0.594646,0.6501519,0.69680595,4526.5835
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,C,D,D,E,C,A,P,J,A,A,E,G,B,G,F,B,BI,CS,A,B,AE,A,J,HK,0.497513,0.681761,0.673861,0.36140662,0.594196,0.4519668,0.48379192,0.29758,0.42289,0.48889,0.5081584,0.481306,0.333292,0.2644234,8468.406
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,D,D,D,B,B,C,B,D,B,A,A,A,A,A,C,D,C,E,A,D,T,K,A,A,A,M,F,E,F,E,BI,CX,A,Q,L,A,O,HQ,0.63210267,0.681761,0.506105,0.336414,0.281143,0.8900712,0.9935758,0.53642,0.64103,0.80569,0.9091648,0.887214,0.78245,0.669268,2122.9429
A,B,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,G,F,A,A,G,E,G,J,B,BI,K,A,X,N,A,Q,IG,0.45271,0.737068,0.54977,0.789639,0.911073,0.42908996,0.47166112,0.71817,0.44352,0.39599,0.4922,0.481306,0.351299,0.38429615,4574.102
A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,B,A,B,C,B,B,B,A,A,A,A,A,C,B,D,E,C,A,P,K,A,A,A,G,E,G,E,B,AB,EB,C,AV,BM,I,P,MC,0.458463,0.199504,0.215772,0.309621,0.281143,0.385129,0.356037,0.26847,0.32128,0.50556,0.31815124,0.335036,0.276878,0.8320342,2970.0247
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,D,B,C,B,B,B,A,A,A,G,H,D,B,C,E,G,A,D,M,A,A,A,K,F,L,F,A,BI,DW,A,AH,I,E,P,DP,0.13498352,0.555782,0.61366,0.176921,0.281143,0.183243,0.3624057,0.29189917,0.238959,0.22755,0.169206,0.1699469,0.28380507,0.46258345,2715.122
A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,B,D,B,A,C,B,D,B,A,A,B,A,A,D,C,C,E,C,D,T,H,A,A,A,H,B,G,F,K,BI,DK,A,U,H,A,N,LD,0.513457,0.620805,0.336963,0.373816,0.281143,0.627435,0.5392653,0.6880962,0.45391,0.45567,0.588753,0.594646,0.657761,0.46715218,3054.6802
A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,A,B,C,B,D,B,D,A,A,A,A,C,B,C,E,A,C,T,H,A,A,B,P,F,F,K,G,BI,EB,A,K,N,C,R,HQ,0.906291,0.299102,0.21914595,0.574758,0.281143,0.829824,0.58676094,0.66734,0.93383,0.70405,0.797841,0.785706,0.8238872,0.7407633,1311.3154
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,D,B,C,B,D,B,A,A,A,A,A,D,D,C,E,C,D,T,D,A,A,A,E,F,H,L,K,BI,EL,A,P,BJ,C,P,DP,0.458463,0.827585,0.61366,0.24919344,0.543117,0.5113105,0.451447,0.57771,0.4832,0.50556,0.453334,0.443374,0.6181439,0.389039,1281.7406
A,B,A,B,A,A,A,A,B,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,D,B,D,B,A,C,B,B,B,A,A,A,A,A,C,D,D,E,C,A,P,K,D,A,A,E,E,H,F,B,BI,CQ,C,AU,AG,A,J,DF,0.47880578,0.422197,0.440642,0.614134,0.525831,0.3607972,0.356037,0.38318,0.39849,0.47779,0.27037844,0.26476,0.327393,0.25229213,6020.214
A,A,A,A,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,A,B,B,B,A,A,A,G,H,D,B,D,E,C,A,P,C,A,B,C,G,F,I,F,B,BI,BU,A,E,BM,C,K,DJ,0.477231,0.199504,0.246911,0.604408,0.88897055,0.379574,0.360121,0.39455,0.40657,0.39599,0.239678,0.241676,0.339244,0.31159052,875.61707
A,B,A,A,B,A,A,A,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,A,B,A,B,D,B,A,A,A,G,H,C,C,C,E,C,D,T,F,G,A,C,I,D,G,J,E,BI,CO,A,R,F,A,O,FE,0.458463,0.299102,0.65431,0.309621,0.281143,0.68102306,0.7756386,0.61229,0.38249,0.45017,0.453334,0.443374,0.3574,0.7395385,9770.51
A,B,A,A,A,A,A,A,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,D,B,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,H,D,A,A,E,E,H,F,B,BI,CQ,A,O,AE,A,K,DJ,0.50298166,0.737068,0.54977,0.402922,0.281143,0.443265,0.42227697,0.53642,0.427,0.50556,0.359572,0.359249,0.339244,0.3846031,5208.2705
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,B,A,D,B,B,D,D,B,D,C,B,D,B,A,A,A,A,A,D,B,C,E,E,D,T,F,A,A,A,D,E,J,F,K,AB,DW,A,K,AQ,A,O,DJ,0.312802,0.488789,0.54977,0.614134,0.281143,0.49818638,0.409847,0.70342,0.32865,0.40131,0.377724,0.359249,0.6548578,0.23311383,576.1018
A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,D,B,B,D,D,A,B,C,B,B,B,A,A,A,A,A,C,D,D,E,E,A,P,I,A,A,A,Q,E,I,I,B,BI,CL,C,U,AM,A,A,CK,0.311557,0.737068,0.762059,0.534409,0.752295,0.240069,0.23559445,0.41182,0.35127,0.2123,0.24541,0.241676,0.617748,0.23664388,1014.41095
A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,D,B,B,D,D,D,A,C,B,D,B,A,A,A,A,A,D,D,C,E,E,D,T,F,D,A,A,I,E,I,I,K,AB,CO,A,E,AG,A,O,LO,0.35455832,0.422197,0.484196,0.564742,0.585792,0.3735,0.35412696,0.48773712,0.39447,0.46119,0.307628,0.328268,0.633362,0.763528,830.46454
A,B,A,A,B,A,A,A,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,B,D,E,C,A,P,F,E,A,B,E,E,G,E,B,AB,DW,A,AG,AG,A,J,DJ,0.471447,0.620805,0.484196,0.713852,0.718531,0.3735,0.40667444,0.57187,0.46853,0.45017,0.359572,0.341872,0.318646,0.22772437,3959.7876
A,B,A,B,A,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,G,H,D,D,C,E,E,A,T,I,I,A,A,G,E,I,M,B,BI,BP,E,AH,BC,A,O,HQ,0.54667,0.422197,0.711159,0.267727,0.610834,0.400555,0.37260014,0.47669,0.5086158,0.45017,0.441763,0.443374,0.605077,0.3629542,2784.7373
A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,B,A,B,B,B,A,A,A,G,H,D,D,C,E,E,A,K,F,A,A,A,D,F,I,J,A,AB,BT,C,AO,N,O,R,LB,0.15011118,0.785784,0.673861,0.327354,0.551723,0.212308,0.29759547,0.68308,0.2418,0.25183,0.223038,0.24137996,0.339244,0.6090763,1586.5769
A,B,A,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,A,C,B,D,B,A,A,A,A,A,D,D,C,E,C,D,T,I,Q,A,A,E,E,H,F,K,BI,EL,C,AD,AN,A,N,DF,0.477231,0.681761,0.506105,0.753703,0.560299,0.4549893,0.48609844,0.5006,0.45391,0.52775,0.341813,0.366307,0.608259,0.34020132,3686.1265
A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,D,B,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,J,A,A,B,A,F,H,F,B,BI,EB,A,U,AV,E,K,DJ,0.46425238,0.555782,0.527991,0.318422,0.422268,0.35849136,0.36909422,0.25589854,0.44352,0.45017,0.430255,0.369858,0.30435,0.33897808,597.6018
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,D,B,D,B,D,C,B,D,B,A,A,A,A,A,D,B,C,E,C,D,T,D,A,A,C,Q,E,E,I,K,C,CQ,A,D,BN,A,O,KR,0.6936203,0.047297,0.174588,0.696873,0.5229169,0.62520385,0.413792,0.48864,0.69784814,0.64056,0.4922,0.481306,0.476684,0.83660614,598.08545
A,B,A,B,B,A,A,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,A,A,P,I,C,A,B,K,O,G,F,B,BI,A,C,AD,K,A,J,AJ,0.6487648,0.422197,0.506105,0.761209,0.281143,0.4424649,0.40713972,0.36083,0.4895,0.60401,0.678924,0.665644,0.339244,0.7218946,2281.4285
A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,C,A,D,B,C,E,A,C,T,L,G,A,A,M,E,F,K,G,BI,DW,A,P,AG,A,P,EC,0.834747,0.620805,0.246911,0.473202,0.534484,0.80179846,0.5301178,0.8764871,0.93383,0.80914,0.705501,0.7089955,0.84133524,0.82049644,2867.2263
A,B,A,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,D,B,D,B,B,C,B,B,B,A,A,A,B,H,D,D,D,E,C,A,P,F,L,A,A,F,F,G,F,B,BI,EE,G,E,AE,A,K,GS,0.496063,0.737068,0.819748,0.373816,0.422268,0.38514122,0.41734353,0.31796,0.5042,0.47225,0.49302056,0.519456,0.339244,0.74193335,2924.5818
A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,D,A,C,B,B,B,A,A,A,B,H,D,D,D,E,C,A,P,F,A,A,C,G,G,H,B,B,BI,L,C,U,BN,A,K,HQ,0.478678,0.299102,0.634224,0.236924,0.281143,0.4202436,0.4427856,0.34987,0.38249,0.41743,0.550529,0.52455646,0.339244,0.47137642,1906.2924
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,D,D,D,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,C,D,T,I,A,A,A,G,F,F,J,E,BI,CL,A,T,N,E,N,DP,0.465671,0.827585,0.80643,0.309621,0.302678,0.69097,0.7955145,0.33906,0.4927043,0.73106,0.797841,0.785706,0.56473017,0.21917428,6405.015
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,A,D,C,B,D,B,A,A,A,A,A,D,D,C,E,A,C,T,K,A,A,A,O,E,F,M,G,BI,EB,A,K,AG,E,O,DJ,0.8537504,0.681761,0.317666,0.614134,0.82168,0.7850591,0.49281785,0.92176,0.81945,0.81255,0.4922,0.519456,0.81417614,0.23468551,555.29016
